month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2021 -0.808333333333 1.28333333333 -5.2125 -5.84583333333 0.420833333333 1.775 -1.92916666667 4.4875 2.62916666667 -5.99166666667 -0.7375 -4.2875 6.75 -5.99583333333 -6.2 -2.35833333333 2.17083333333 0.0583333333333 -0.125 1.14583333333 2.24166666667 -0.433333333333 3.82916666667 3.78333333333 -0.641666666667 -0.75 2.80416666667 -0.104166666667 1.85833333333 -3.7125 0.275 -3.1125 -2.425 1.74583333333 -0.329166666667
1 2 2021 2.00833333333 2.95 -4.09583333333 -2.49583333333 5.89583333333 5.65 -0.454166666667 5.65833333333 -0.520833333333 -2.11666666667 6.47083333333 -4.45833333333 3.59583333333 -7.38333333333 -5.79583333333 -2.68333333333 -1.5625 2.125 3.1625 -2.71666666667 -1.45833333333 -0.5625 1.92083333333 -0.3625 -1.32083333333 0.170833333333 6.30416666667 0.4 -0.458333333333 -1.77916666667 -0.15 -3.37916666667 -4.37916666667 1.90833333333 0.458333333333
1 3 2021 3.35416666667 -5.57083333333 -7.6625 -0.183333333333 7.95416666667 4.70416666667 -0.608333333333 3.60416666667 1.6125 1.63333333333 4.225 -1.64166666667 5.1125 -3.96666666667 -2.98333333333 -2.2625 -12.1958333333 0.391666666667 3.98333333333 -3.125 2.3375 3.64583333333 3.70833333333 2.84583333333 -5.93333333333 0.1625 5.15416666667 4.0375 -10.7208333333 -1.55416666667 1.70833333333 -1.7375 -9.29583333333 -3.95833333333 0.191666666667
1 4 2021 0.5375 -1.2625 -11.3208333333 1.93333333333 6.125 6.4875 1.44583333333 1.7 -4.93333333333 2.81666666667 7.82916666667 0.366666666667 2.97083333333 -3.075 -3.74583333333 -3.9125 -12.7958333333 -0.233333333333 5.29166666667 -4.1 -1.33333333333 3.83333333333 0.495833333333 2.13333333333 -4.37083333333 0.679166666667 8.8625 6.54166666667 -6.3875 -0.991666666667 -0.258333333333 0.0583333333333 -9.12083333333 -0.716666666667 0.0541666666667
1 5 2021 -0.358333333333 -1.42916666667 -8.15833333333 3.1375 -0.95 2.3875 3.02083333333 1.33333333333 -2.475 -1.575 8.8375 0.766666666667 -0.0541666666667 -4.80416666667 -3.05833333333 -3.9375 -5.00833333333 0.908333333333 5.15833333333 -1.81666666667 2.32916666667 0.991666666667 4.075 4.8 -8.4 1.40416666667 8.17916666667 5.29166666667 -5.42083333333 -2.60833333333 1.2375 -6.45 -7.775 -1.175 1.65833333333
1 6 2021 1.1125 -6.17916666667 -7.54583333333 -4.79166666667 3.04583333333 1.3 -1.45833333333 3.3 -4.10833333333 -0.8875 -2.7125 2.52916666667 1.54166666667 -6.76666666667 -3.75833333333 -2.24583333333 -0.479166666667 3.02916666667 2.10833333333 1.05833333333 -0.5 3.37916666667 3.25833333333 2.08333333333 0.320833333333 1.45416666667 4.32916666667 6.92083333333 0.179166666667 2.3125 -2.82083333333 -5.01666666667 -3.3625 1.79166666667 4.3125
1 7 2021 1.78333333333 -3.42916666667 -2.0 1.50416666667 5.94166666667 1.94583333333 -0.65 7.29583333333 -6.75416666667 1.54583333333 -3.375 1.37083333333 0.475 -8.19166666667 -3.875 0.85 -7.00416666667 -0.0833333333333 3.0 -0.170833333333 0.8375 -0.129166666667 -3.35416666667 -0.879166666667 0.00416666666667 0.816666666667 2.9875 9.24166666667 2.74166666667 2.92083333333 1.20833333333 -1.51666666667 -1.44166666667 -2.75833333333 -0.9125
1 8 2021 2.34583333333 0.645833333333 -0.233333333333 -4.30833333333 1.44583333333 3.96666666667 -1.40416666667 7.48333333333 1.14166666667 3.40416666667 -1.2375 0.0375 -0.075 -3.03333333333 -9.38333333333 0.191666666667 -3.01666666667 0.995833333333 0.529166666667 1.025 -8.0125 -1.6 -0.704166666667 -0.3 1.70416666667 3.075 1.28333333333 6.8 3.45416666667 -0.716666666667 1.52083333333 -5.84166666667 -3.05 2.60833333333 -1.6875
1 9 2021 -0.5 1.3375 0.9125 -4.77083333333 2.40833333333 1.225 1.22916666667 4.60416666667 -1.90833333333 -0.683333333333 0.916666666667 1.81666666667 -2.05416666667 2.05833333333 -11.3125 1.68333333333 -5.04166666667 3.325 2.71666666667 3.9875 -0.216666666667 -3.21666666667 1.0375 1.69583333333 -2.51666666667 5.62916666667 4.92083333333 5.6 5.25833333333 1.59583333333 2.95 -4.99583333333 -11.2875 0.9 -1.34583333333
1 10 2021 -0.0666666666667 -1.2125 -0.354166666667 -3.92083333333 0.716666666667 1.29166666667 -4.1 2.08333333333 -2.40416666667 2.47916666667 2.29166666667 2.5375 -0.841666666667 2.87083333333 -9.7625 -4.28333333333 1.41666666667 -0.4625 4.15 6.45 4.0875 0.391666666667 -3.12083333333 3.325 -1.85 -1.73333333333 0.104166666667 4.9375 4.375 1.80416666667 3.425 -3.35 -3.275 1.02083333333 -0.2375
1 11 2021 1.72916666667 0.5125 -6.475 -1.59166666667 0.2375 3.62083333333 0.475 3.5625 -0.0541666666667 1.62083333333 -2.80416666667 -4.95416666667 -1.84583333333 -1.25416666667 -11.8041666667 -3.72083333333 3.59166666667 -1.94166666667 7.79166666667 0.716666666667 6.25416666667 5.34166666667 0.908333333333 3.9875 -4.0 -1.50833333333 3.65833333333 5.2 -0.858333333333 -5.05 -0.8125 -7.50833333333 -0.125 0.5875 0.6875
1 12 2021 3.03333333333 -2.11666666667 -6.11666666667 -3.03333333333 2.47916666667 2.225 2.50833333333 4.14583333333 4.43333333333 5.49583333333 -1.23333333333 -1.89166666667 -2.44166666667 -8.20416666667 -10.7833333333 -2.0 -0.783333333333 1.15 5.45 3.01666666667 5.37083333333 0.958333333333 3.51666666667 2.075 -8.65416666667 -1.15 7.5125 6.18333333333 1.1375 -2.50833333333 -10.725 -2.82083333333 -0.158333333333 3.98333333333 -7.59583333333
1 13 2021 -0.795833333333 -1.69583333333 -4.45833333333 -0.695833333333 -0.204166666667 6.42916666667 -3.375 5.11666666667 0.979166666667 -4.52083333333 -0.145833333333 1.9875 1.89166666667 -17.4375 -10.8625 -1.52083333333 2.14583333333 2.37916666667 -0.908333333333 -1.075 1.62083333333 1.9375 5.22916666667 -2.6 -8.59166666667 0.183333333333 4.875 7.45833333333 2.8875 -5.75833333333 -2.64583333333 0.145833333333 -1.08333333333 -3.42916666667 -1.45416666667
