month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.216787118444977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44606362439479
1 2 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 3 2021 0 0 0 0 0 0 0 0 0 0 0.213886337513089 0 0 0 0 0 0 0 0 0 0 0 0 0.641917967145923 0 0 0 0 0 0 0 0 0 0 2.59451068715105
1 4 2021 0 0 0 1.84643114699791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.96000208744163 0 0 0.207457966308727 0 0.331353742779527 0 0 0 0 0
1 5 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.1496174542351 0 0 0 0 0 0 0 0 0 0 0 0
1 6 2021 2.34986712127103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2743971929973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 8 2021 0 0 0 2.05995023769144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.204469810580595 0 0 0 0 0 0 0 0 0.449598816764017 0
1 9 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.242240386746251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 10 2021 0 0 0 0.622571505627583 0 0 0 0 0.211186820521805 0 0 0 0 7.47567400754625 0 0 0 0 0 0 0 3.54127249527059 0 0 0 0 0 0 0 2.09602851201156 0 0 0 0 0
1 11 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 12 2021 20.4118836402926 1.89176888475007 2.12159974865434 7.40722479289862 7.52757192043993 0.207334244974881 33.0340574467475 3.47814416863362 17.9331859480373 0.431563701622589 12.7375800027948 54.8662767730887 0.233069978654575 2.61951905663704 9.35270673316683 4.23933212476874 0 0 0.215130831575445 0.214678572836226 1.05983526638728 12.4705168960354 7.74940278570319 0 41.4455339593751 0 0 9.5857628010365 1.94936175275606 4.35732782820863 0.683770431869411 1.84338623709616 0.409643215358071 1.14349471636242 2.32875501551574
