month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 2021 0 0 0 0 0.0828956930052099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 3 2021 0 0 0 0.824395160323715 0 0 0 0 0 0 0 0 0 0.201803015714494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 4 2021 0 0 1.06833995757374 0 0 0 0 0 0 0 6.47128263800012 0 0 1.43680087398739 0.258480656247727 0 0 0.610780448410104 3.19637795447581 0 0 0 0 0 8.39735606994886 0.470614868982398 0.199037145246405 0 0 0.167865746643684 0 2.21428088731219 0 0 1.81257510798217
1 5 2021 0 0 1.06541377850168 0 0 7.99124718680554 0.672585629023523 0 1.43646210066075 0 4.23681723025666 0 0 0 0 0 0.421917639377583 0 4.1425887465722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 6 2021 3.55653949375959 5.32918859615435 2.13670582947978 7.26415535086323 5.19160753286691 74.167992586955 7.91440153616405 22.5757464816609 7.5983867310351 2.1502736095898 9.37562062265397 0.58521939049589 0 0 0.272314310281728 1.18232778861219 0.438500568610803 4.88934332781904 0 2.50138750871191 0 0 1.48165284696999 0 1.41682117806358 0.167786771820096 0 3.78623615263743 0.6366210514935 0 0 1.00180417101325 1.8906417824044 0.673435108872752 0
1 7 2021 0 1.54440311292583 0 0 0 0 7.91440153616405 0 32.3332232598993 2.30662814379028 0 0 0 0 0 0 6.37094489211107 0.209902242678983 0 0.207380316803163 0 2.61634251201214 13.439400737139 1.6333652730202 0.411064798747556 0 0 1.28551123429291 0 4.79836311845389 2.54823970986528 0 0 1.79669973447391 0
1 8 2021 0 0 0 0 0 0 0.220014189166145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 9 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 10 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28047464511164 0 0 0 0 0 0 0 0
1 11 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.205833927695262 0 1.9508078869171 0 0 0 0 0 0 0 0 0 0 1.13079734950501
1 12 2021 0 0 0 0 0 0.215630223176555 0 0.40694335547648 1.47186859348546 0 34.4896127550142 0 0 1.03947895730669 0 0 9.78868745663224 0 4.56268540950594 122.160503704444 1.47775542815653 0 0 0 8.77513489038 1.57212644209402 0 0 0.213775812784277 1.0142620457231 1.47400463527244 0 11.7268762456212 0 11.0944596258365
1 13 2021 0 0 0 5.18701018314618 0 0 13.937674529711 0 0 19.1678337202098 0 0 0 0.817532426970003 0 3.24050898279815 0 0 0 1.29364816176411 25.1055738838179 2.03548628475113 0 0 0 0 0 4.62879429519186 2.54354866274824 3.94812638264579 2.54823970986528 12.4341860596561 0 0 2.66344961521232
1 14 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20209303866068 0 2.08363091330402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.24911014644353 0 0 0
1 15 2021 9.48115454360432 0.470548629949971 18.8683680226312 8.1165933193863 11.8805082356999 10.5676814241046 8.13965198515644 112.564299152723 6.52808763203216 10.8967364894522 63.6290741803988 37.1106623343064 0 131.478799790168 0 15.3738632097073 6.96400561544663 6.73345862375442 26.0737253044031 35.834082955745 16.2632122700607 40.9386323512067 3.6105359048761 86.4994317101186 46.7204972921142 30.2739749700321 6.84761798328214 3.78623615263743 117.739736434931 3.93416212928314 43.7415398582588 0 37.6202874048839 0.693688641384001 44.7519504709689
1 16 2021 2.73561433490448 0 5.30775288388868 35.6686204447013 0.0862517344123451 21.3743784973922 0.89597979151095 2.04287596844256 0 10.0020990678994 6.1149970245592 0 0.710605550147464 0.807501229213385 12.7194860507918 9.38060283147865 3.05884267852338 0 0 11.9627336580783 0 11.2428977176707 5.43763454572459 1.50612672110336 2.67114857527776 3.05756569196681 6.3637037584742 0 5.0078991581538 39.7903366087455 0 2.45624271627345 10.4391732364397 0 0
1 17 2021 21.409267518704 0.705380309545006 6.3884394165134 0 0 31.194185758148 1.33143360249302 48.8113068150314 39.1752911831598 39.3133538318353 2.75353018147878 22.5922451574684 4.07448233117749 2.7773745106051 0 81.136083769084 32.1918055316472 27.2103383505883 5.43071739298081 3.6672956409759 95.3836710714418 41.3434697892881 18.0421223512477 4.10667090506658 75.3377629865829 4.481218227373 0.407552617775517 11.3252448607025 31.548532008477 14.0209624489094 64.2142648346647 0.416165080899272 43.9952187777977 12.2184003137262 12.9189416901434
1 18 2021 2.80282631927404 0 0 0 0 0.207201400263687 14.2058387956807 9.03057820459913 0.633587098659534 0 0 0 0 0 0 0 6.77100847660296 3.78065137736684 0 0 0 0 0 0 0 0 0.199782377309625 0.4315298426982 0 0.503277997364625 0 0 0.420462718509963 0 0
1 19 2021 0 0 0 0 0 0 0.22042655314045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 20 2021 0 0 0 7.19647421515148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6020995485203 0 0 0 0 0 0 0 1.47016978211602 0 0
1 21 2021 2.31241417468627 36.1897354013536 66.1205593310328 7.26415535086323 47.0128533823175 2.31387750553825 43.2432558112864 40.06383871323 3.6660702316786 5.57384909216075 3.53578200985832 31.9840067009012 1.4463253293318 11.3262220300451 10.8879315399453 48.1700172194049 3.81407604842148 22.0882271550931 0 3.99495344988777 0 28.812163877835 22.4752069065446 39.8706640477055 30.2411852302383 32.082074050623 18.5321982960945 18.4967052323361 37.7233122404491 0.857077239071274 64.2142648346647 2.46863860960072 28.9240757456751 5.27837926801205 7.69334445888328
1 22 2021 15.4186266190442 24.6052477402358 5.32536658771223 0.828989252470685 14.1747606135692 0 7.72601395065531 29.4302752106786 3.67692291205805 6.66977739046761 10.6142023747676 13.6613490600571 27.2585273707371 20.72484466767 15.820034408209 0 38.1968671120929 6.26871219769537 4.43262975664561 16.1999272777055 60.1086376386903 4.83670764780003 6.78164641289362 14.191396852096 7.36367130334153 0 1.99982904444931 0 0 32.0941323956808 11.8516109037962 22.9038257766138 37.6202874048839 14.6682119401342 40.9821916411452
1 23 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 24 2021 0 0.924716347943665 10.5936800803279 0 0 0 2.04807664198609 0 0 0 0.417047731389613 0 0 3.67046274003192 0.530617349915275 0.11680846968357 10.3252922823674 0 0 0 0 1.84210697692674 0 10.1480864201573 20.8379394446964 0 0 1.28551123429291 0 0 0 0 21.6632602277666 0 1.43533725097448
1 25 2021 0 0 0 3.51031367861673 0 0 0 0 0 2.30662814379028 0 0 0 4.24609481824186 0.803014829650172 0 0 3.51252931533578 0 0 0 0 0 0 0.20446627303807 0 0 0.4315298426982 0 0.671277177347557 0 0 0 0 0
1 26 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28726379364318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 27 2021 2.57630705348113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90323799461543 0 0 0 0 0 0 0 0 0 0
1 28 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 5.40090620139427 2.07362918533645 0 0.433414672479923 0.630428448734417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 29 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 30 2021 0 0 0 0.208273973424128 0 0 0 0 0 0.421853412568421 0 0 0 0 0 0 0 0 0 0 2.11715634396426 0 0 0 0 0 0.207282824648754 0 0 0 0 0 0 0 0.705064445477602
1 31 2021 2.7291331509132 0 0 0 0 11.0435139911007 16.7512559329 36.6400274719395 6.33478363769819 39.5018651869903 0 11.7970744400119 5.54356232073074 1.65492797868726 0 0.698284745416314 0.655162356415671 27.2103383505883 0 0 0 0 0 15.4368662635424 0 0 1.19449821492137 0 11.5914204965272 0 0 10.3046178944461 0 0 0
2 1 2021 0 0 0 0 0 0 0 0 4.79314111105477 5.44522650825949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21534907099488 0 0 0 0 0 0 0.827704787214769 0.372350914543249 0 0 0 0 0 0 1.27940984772791 0 0
2 3 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 4 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 5 2021 2.55178408881258 0 0 0 0 0 0 0 0 0 0 0 0 0.218334378673006 0 0 0 0 0 0 0 0 0 0 1.42875200761251 0 0 0.408744736502536 0.236603903771713 0 0 0 0 0 0
2 6 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 7 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.792651296450004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 8 2021 0 0 0 0 0 0 0 0 0 0 0.210398162178407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 9 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.4926220237933 0 0 0 0 0 0 0 0 0 0 0
2 10 2021 0 0 0 0 0 0 0 0 0 16.479923857736 0 0 0 0 0 0 0 0 0 0 0 0 4.10156085741245 0 0 0 0 0 0 2.52632826687959 0 0 0 0 0
2 11 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 12 2021 0 3.05946143943689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 13 2021 0 0 0 3.74877098475076 0 0 0 0 0 0 0 0 0 0 1.04885091922473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 14 2021 12.0715203634325 0.234244057858115 1.01677175518572 18.0559204676077 4.52643389913212 29.4519491609403 29.0821042772924 11.6856564602518 66.7430476873693 19.7032658572779 15.8919302250876 53.8444932680361 0 1.8574012544983 6.90052787116377 1.83629781405162 11.7916949635178 0 7.35009892610318 4.17201296498787 19.4719939976438 69.0371073316495 60.9171087716862 0.22461477466284 13.613651808414 21.3708884345359 1.33560470401636 22.9199804239936 27.3568035102577 33.731042542041 54.9715612329422 33.433310437061 12.6322331196982 10.0734640030042 26.9132377693475
2 15 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05499091822657 0 0 0 1.36924037316755 0 0 0 0 0 0 0
2 16 2021 0 0 1.01677175518572 0 0 0 0 0 0 0 0 0 0.85841645115734 0 0 0 0 0 0.44999065977854 0 0 0 0 0 0.827704787214769 0 0 0 0 0 0 0 0 0 0
2 17 2021 0 0 1.15129834925124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 18 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20398136952087 0 0 0 0 0 0
2 19 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.228545321269514 0
2 20 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.787634575731876 0 0 0 0 0 0 0 0 0 0 0 0 0
2 21 2021 0 0 0 0 4.59043612602783 0 0 0 0 0 0 0 0 0 0 0 0 0 0.201970806038328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 22 2021 26.5880002204623 2.27318903527635 6.0431588508262 0 0 0.227673672589061 0 1.46882926590402 0 0 0 0.385362126031955 0.220299836359862 0 0 0.239799772315678 0 0 5.94811618145826 0 0 0 0 2.02397768834464 20.5723592775811 12.1358340042978 0 0 1.22476405503524 0 0 0 3.13739831470045 0 36.6224608840445
2 23 2021 0 0 0 0 0.811759511663743 0 0 0 0 0 0 0 0 0 0 3.26558099068293 0 0 0 0 0 0 0 0 2.13568533460366 0.184904832110976 0 0 0 0 0 0 0 0 0
2 24 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 25 2021 0 0 0 0 0 0.919233111981391 0.64502551667649 0 0 0 0 2.74570312861155 0 0 0 0 0 0 0 0 0 0 0 10.9330121369175 0 0 0 0 0 0 0 0 0 0 0
2 26 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 27 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 28 2021 0 0 0 0 0 0.609362575582329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0.453372574893227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 2 2021 0.729716032311762 0 0 0 0 0 0 3.45418099677796 0 0 0 2.87017665489333 0 0 0 0 0 5.55694147302569 0 0 0 0 0 8.70098874620904 0 0 0 0 0.262666391226192 0 0 0 0 2.4700391584131 1.14308582718755
3 3 2021 0 0 0 0 0 0 0 0 0 0.747070049861917 0 0 0 0 0 0 0 0 0 2.01499705908401 0 0 0 0 0 0.59156933620902 0 0 0 2.01419086170256 0 0 0 0 0
