month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2021 0 2.64964666727133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.42458278515227 0 0 0 0
1 3 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 4 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.26036257974647 0 0 0 0 0 0 0
1 5 2021 0 0.924716347943665 0 0 0 0 0 0 0 2.37410992467292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 6 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45705090183242 0 4.40494863113974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 8 2021 0 0 0 0.416654882095476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.01622179438948 0 0 0 0 0 0 0 0 0 0 0 0
1 9 2021 0 3.16412089886197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.7860218484347 0 0 0 3.55325996311872 0
1 10 2021 0 0 0 19.3017915648523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 11 2021 0.89885274943351 0 0 0 0 0 0 0 0 2.30662814379028 0 0 0 3.68928047118326 0 0 0 0 0 0 0 0 0 0 0 0.336758700418123 0.199037145246405 0 0 0 0 0 0 0 0
1 12 2021 0.650399154896035 1.15760913217757 10.5708118968433 0 1.53619110088566 0 0.45530350536433 0.837635427018595 29.7806418028651 33.8068435044886 0 54.8662767730887 1.60934125405707 15.5443397482011 1.80999223253288 0 2.33663503418008 22.0882271550931 6.26900717605443 0 1.4816496735132 0 22.4752069065446 0 4.29673792093867 0 0 0.211085645747198 0 0 5.81698462461866 0 4.33376643790425 0 1.20435525945842
1 13 2021 0 0 0 0 0 0 0 0.177470101645553 0.609452157682629 0 0 0 0 0 0 0 0 0 0 0.214678572836226 4.03707544463395 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 14 2021 5.69122224734774 0.691375654549936 3.10570834358529 0 0 7.95665755638256 4.82312172137708 2.92058064210819 0.616671720193936 1.66811966283448 3.75624016458649 1.39575310436973 1.60934125405707 6.15181838375717 0 2.08363091330402 1.09620285390058 2.28636479128493 0 2.50138750871191 0 0 0.173640108361933 14.191396852096 21.633027134209 0 8.7453833343003 14.1663776815922 0 0 2.39063757923017 0 38.3153228711495 0 4.25907379149287
1 15 2021 0 0 0 2.47578867414021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 16 2021 0 0 1.04674881203086 0 0.0862517344123451 0 0 0 0 0 0 0 0 0.41585890712171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.416426232224758 0 0 0
1 17 2021 0 0 0 30.4140895061835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 18 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 19 2021 0 0 0 1.0281362173392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 20 2021 0 0 0 0 0 0 3.16595204875769 0 0 0 0 13.9307421043711 0 0 0 0 0 0.210015577050499 0 0 0 0 0 13.9913132260939 19.0161517502485 0.152999006782309 0 0 0 0 0 2.49888800681044 0 0 4.25907379149287
1 21 2021 0 28.1334625266659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.217820901219151 0 0 0.881549779438937 0 0 0 0 0 0 0 0 0 0 0
1 22 2021 0 0 0 0 0 0 0 0 0.409230189825582 0 0 0 0 0 1.03869428271841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 23 2021 0 0 2.12038365519309 0.615797910883466 0 0 0 2.72857639315132 30.8548024676069 3.23682469060756 7.763658830999 0 7.51164230900753 0 0.258630368432322 0 0 0 16.9912590128575 33.8104431055373 0.653947066982622 0 21.6748186268506 6.12492187063323 0 3.6739579556984 0.201842182482709 0 8.68421571409538 2.5745392170489 0 1.61435986487228 0.624704948381165 0 14.468720998337
1 24 2021 0 0 0 3.95920000692422 0 0 0 0 9.75028915057572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 25 2021 0 4.19739573376654 3.20567033607449 0 0 0 0 0 0 0 6.47128263800012 0 0 0 0.77691283287131 0 0 0 0 0 26.3119523681652 0 24.5094184171572 0 0 0 6.68012586722459 14.4978066484807 7.69450178962252 19.6494814729571 33.2814779897829 9.02755504791494 0 6.4606843676341 8.20831056487513
1 26 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 27 2021 0 0 0 8.1165933193863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 28 2021 0 0 0 0 0 0 0 0 0 0.20835455489256 0 0 0 0 0 0 0 0 0 0 0 0 0 5.62723747259795 0 0 0 0 0 0 0 0 0 0 0
1 29 2021 0 0 2.06742623125681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52614832981102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 30 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 31 2021 0 0 0 0 0 0 0 0 0 0 0 0 8.00757019108021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 2021 0 0 0 3.33426587500699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 3 2021 0 0 0 1.50033683464766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.35009892610318 0 0 0 0 0 19.2853222488675 0 0 0 8.78897147269769 0 0 0 0 0.229441335835212 0
2 4 2021 0 0 0 0 0 0 0 0 0 2.04735991015655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 5 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11642033414954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 6 2021 13.5527932383406 1.17868463147802 0 0 2.34734449583495 3.87069112150135 9.7627070798984 9.16942241286425 13.0876410611955 0 5.91925947010735 21.3080779590133 3.89249864204875 0.193838388695291 7.40282999580916 1.83629781405162 1.70680338997763 7.10049657768386 0 0 0 0 0 0 3.44279434595491 1.68362287839745 0.225393368212515 0 0 3.94610085678158 9.57332961831147 5.23332086825491 9.32551614772146 2.67166163209043 11.7428524048695
2 7 2021 0 0 1.03384569354863 0 0 0 0.215201267764238 0 0 0 0 0 0 1.49804574033307 0 0 0.668256316506774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 8 2021 0 0.240622766910363 0 0 0 0 0 9.16942241286425 0 0 0.208144834653268 0 0.827430910361614 0 0 0 0.848110166470941 9.4890229579125 0 4.69973371074626 0 0 0 0 0 0 0 0 0 0.362361338538627 0 0.202225755262448 0 0 0
2 9 2021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
