month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2073 -2.3125 2.25 -3.60416666667 -6.4625 2.5625 -1.0625 -8.275 3.55416666667 -3.23333333333 -0.870833333333 1.22083333333 4.42083333333 6.6125 -1.38333333333 -11.2541666667 -3.05416666667 6.225 2.5625 -1.43333333333 0.770833333333 1.575 0.6 1.85833333333 1.89583333333 2.27916666667 -3.00833333333 -0.545833333333 4.36666666667 -0.5 2.80833333333 0.970833333333 4.82083333333 -5.86666666667 -2.72916666667 -3.69166666667
1 2 2073 1.83333333333 -1.02083333333 0.625 -7.06666666667 0.316666666667 2.25 -4.33333333333 1.4375 -1.875 0.9625 2.1375 -1.52916666667 6.55416666667 -0.454166666667 -2.3375 3.67916666667 5.00833333333 3.49166666667 -0.416666666667 -2.1375 4.25833333333 5.07083333333 4.8875 -0.566666666667 3.65833333333 -3.3 0.9375 2.77083333333 -1.21666666667 3.87916666667 2.09583333333 3.75 -4.45416666667 -4.50416666667 -5.70416666667
1 3 2073 1.39583333333 1.50416666667 3.57083333333 -2.225 2.76666666667 5.77916666667 0.45 0.6375 -0.0458333333333 7.0375 7.9125 -2.74583333333 -0.291666666667 -2.675 0.829166666667 4.71666666667 1.39583333333 0.208333333333 -0.108333333333 3.10416666667 -0.283333333333 3.4125 -3.35833333333 1.1875 -8.79166666667 -4.79166666667 -2.00833333333 3.8 0.716666666667 1.725 2.05416666667 4.3625 -9.1875 -0.633333333333 -2.9625
1 4 2073 1.21666666667 2.85 -0.195833333333 -2.675 5.59583333333 4.4375 2.3375 -2.60416666667 3.075 2.53333333333 9.93333333333 1.69583333333 -1.1375 1.54583333333 -5.83333333333 -1.75 -5.35833333333 -1.075 1.35833333333 4.59166666667 0.870833333333 -0.304166666667 1.37916666667 -2.19166666667 -8.79166666667 -2.5375 3.925 3.81666666667 -1.15 5.21666666667 0.654166666667 2.4875 -3.2 -1.77083333333 2.67916666667
1 5 2073 2.2125 2.82083333333 -1.44583333333 -2.775 1.6375 -9.12916666667 6.40416666667 1.39583333333 -1.15833333333 -2.52916666667 3.0625 -1.00416666667 2.07083333333 -3.27083333333 -0.741666666667 0.833333333333 -0.175 2.63333333333 -0.808333333333 1.07083333333 -7.4 4.13333333333 4.29166666667 -1.0 -12.6375 -1.5 4.55416666667 0.2 1.9 5.68333333333 -3.81666666667 -3.89166666667 -1.7875 1.9375 6.55833333333
1 6 2073 -0.2375 -0.458333333333 0.85 -0.483333333333 1.925 -1.36666666667 3.3 2.37083333333 -0.625 -2.30416666667 0.308333333333 3.0125 1.15833333333 -2.5875 0.570833333333 -4.90833333333 2.6375 3.92083333333 1.32083333333 -0.604166666667 -1.79166666667 4.15416666667 -4.8 0.0875 -1.0125 1.52083333333 6.6 -1.725 -3.82083333333 1.34583333333 -0.5125 2.3875 -5.50416666667 3.01666666667 0.5875
1 7 2073 -0.720833333333 3.30833333333 -3.67916666667 -1.8 3.88333333333 -3.92916666667 3.7 5.4625 -2.05 -0.075 -1.11666666667 0.2125 -0.233333333333 -7.93333333333 -3.75416666667 -1.19583333333 5.95416666667 5.7 3.825 -0.366666666667 1.4125 6.49583333333 -3.70833333333 1.8125 1.825 -1.7375 3.0 0.179166666667 -1.42083333333 -10.175 2.74166666667 1.675 -6.45416666667 1.76666666667 3.29166666667
1 8 2073 -0.133333333333 -1.85 -2.59166666667 -2.7 1.57916666667 2.65416666667 2.86666666667 7.14166666667 -1.19166666667 -0.2625 -1.92916666667 -0.229166666667 1.55833333333 0.925 -4.54583333333 4.4125 -1.125 -0.758333333333 5.57083333333 3.1625 -1.20833333333 3.37083333333 -1.88333333333 0.8625 -4.4625 0.7 4.7875 2.01666666667 -1.15416666667 -1.78333333333 1.0125 2.675 -6.64166666667 5.85416666667 1.975
1 9 2073 -0.958333333333 0.908333333333 -0.445833333333 -1.725 2.50416666667 5.40416666667 5.6375 5.99583333333 -0.129166666667 0.0458333333333 -1.49583333333 -0.0375 2.3125 2.89166666667 -1.9625 -4.5625 -0.1375 0.325 1.8625 -5.16666666667 1.125 5.9 3.5625 -0.025 -7.80416666667 -1.57083333333 3.80416666667 5.0125 -2.70833333333 -0.0958333333333 1.98333333333 -4.875 -3.07916666667 0.420833333333 3.41666666667
1 10 2073 -0.820833333333 -1.79583333333 -5.59583333333 1.75833333333 1.83333333333 -1.22916666667 5.625 4.58333333333 -1.6125 -5.34583333333 2.64583333333 2.10416666667 1.67916666667 -0.216666666667 -0.683333333333 -5.74166666667 3.20833333333 4.84583333333 1.975 0.104166666667 4.94166666667 5.27916666667 -1.65416666667 -0.295833333333 -6.53333333333 1.16666666667 7.4 5.89166666667 -9.09583333333 -0.345833333333 1.49583333333 0.0875 -4.35833333333 0.679166666667 -3.42916666667
