month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2073 -2.29166666667 0.3125 0.4625 -0.679166666667 0.533333333333 8.44583333333 -4.45416666667 2.12916666667 1.79583333333 -0.4625 0.35 -0.479166666667 2.44166666667 -4.7625 -3.45 -4.975 1.16666666667 0.429166666667 0.779166666667 -1.19166666667 4.55416666667 2.2125 -0.733333333333 -4.24166666667 -4.97916666667 -2.60833333333 7.30416666667 6.2875 1.27916666667 -0.504166666667 -0.1875 -1.84583333333 -1.82916666667 4.10416666667 1.83333333333
1 2 2073 -0.729166666667 -0.191666666667 -6.97916666667 -2.775 1.59166666667 11.725 -0.195833333333 3.3375 3.52083333333 -2.88333333333 8.14583333333 -2.02083333333 -1.7625 -1.45416666667 -8.39166666667 -6.37916666667 4.30416666667 -2.67916666667 1.5375 1.25833333333 3.17916666667 2.8 3.07083333333 -1.00833333333 -3.9625 -1.25 3.67083333333 6.57083333333 4.52083333333 1.87916666667 0.529166666667 -6.55 -1.98333333333 4.55833333333 6.075
1 3 2073 1.625 1.63333333333 -4.61666666667 -1.35833333333 0.179166666667 7.05833333333 2.43333333333 0.5125 3.00833333333 -4.52916666667 3.85833333333 0.858333333333 -1.47083333333 0.891666666667 -5.2375 -5.43333333333 1.53333333333 -2.3 2.90416666667 3.025 2.41666666667 7.35833333333 -0.204166666667 0.125 -4.7875 -0.8625 3.11666666667 6.94166666667 7.02916666667 0.5 1.05416666667 -1.32083333333 -3.60416666667 -4.7 2.07916666667
1 4 2073 2.3625 -3.75833333333 -5.4375 -1.34583333333 2.56666666667 -3.04583333333 -2.86666666667 1.60833333333 -3.24583333333 -2.15 6.4 2.14166666667 1.77916666667 -4.17916666667 -1.31666666667 -5.9625 3.45416666667 -0.158333333333 3.45833333333 -0.966666666667 2.4375 2.9375 1.85 0.654166666667 -2.675 -0.604166666667 4.9875 2.875 7.4375 2.975 2.47083333333 -4.40833333333 -0.929166666667 -0.166666666667 -5.2375
1 5 2073 3.89583333333 -2.55 -5.225 -4.2375 -1.94166666667 1.59166666667 -1.1375 0.6625 -3.02916666667 0.879166666667 1.17916666667 0.745833333333 4.10416666667 -3.33333333333 -0.129166666667 -4.2625 -2.775 -2.65833333333 -0.275 -2.9625 3.12083333333 3.8125 1.45833333333 1.25833333333 -3.87083333333 2.725 3.40833333333 6.66666666667 1.94166666667 4.30416666667 4.0 -3.4875 -0.691666666667 -0.0458333333333 -6.22083333333
1 6 2073 2.03333333333 -8.3375 -4.55416666667 -4.21666666667 2.29583333333 3.82083333333 0.945833333333 3.50833333333 -6.94166666667 -5.6625 6.34583333333 2.675 1.12916666667 0.883333333333 -4.83333333333 -7.99583333333 -1.9875 1.975 2.64166666667 -2.0875 5.33333333333 4.02916666667 4.325 -3.44166666667 -10.275 -2.78333333333 2.90416666667 3.84166666667 1.82083333333 -0.0875 0.3 -1.32083333333 -2.5375 3.26666666667 -5.70833333333
1 7 2073 -3.24166666667 -4.4375 -2.89166666667 -0.416666666667 4.84166666667 -0.445833333333 4.3125 2.76666666667 -4.88333333333 -3.48333333333 8.83333333333 -2.5875 2.92916666667 -5.09583333333 -2.225 -15.6375 1.83333333333 2.8 0.7875 0.404166666667 3.67083333333 -0.1 5.68333333333 -2.97083333333 -2.62916666667 -0.65 4.33333333333 5.70416666667 3.9 0.479166666667 -0.225 -2.90416666667 -5.025 2.77916666667 -10.8416666667
1 8 2073 2.14583333333 -1.55833333333 -16.2208333333 1.03333333333 0.254166666667 2.2125 1.41666666667 1.49166666667 -1.69166666667 -3.90833333333 7.21666666667 -2.475 0.966666666667 -13.0625 -7.29166666667 -5.025 7.69166666667 3.12083333333 -0.641666666667 0.908333333333 -7.7375 3.37083333333 2.9625 3.04166666667 -0.904166666667 3.3625 6.54583333333 6.975 7.57916666667 -3.5875 1.325 -6.20833333333 -11.9375 -0.116666666667 -7.23333333333
1 9 2073 -0.258333333333 2.5625 -5.525 0.804166666667 -0.683333333333 1.79583333333 2.99166666667 3.2625 0.316666666667 -1.00833333333 3.40416666667 0.120833333333 4.05416666667 -9.86666666667 -16.575 -6.60416666667 5.26666666667 -0.529166666667 3.825 2.87916666667 -2.68333333333 6.43333333333 -1.9875 3.37916666667 -3.39166666667 -0.9375 2.52916666667 4.52916666667 5.34583333333 -5.675 2.29166666667 0.770833333333 -8.89166666667 0.333333333333 -2.72083333333
1 10 2073 1.70833333333 -2.81666666667 -1.5625 -3.17916666667 0.0583333333333 0.891666666667 -2.025 -1.57083333333 3.85833333333 -2.375 7.4 3.75416666667 2.66666666667 -9.7625 -10.4458333333 -5.57083333333 -2.61666666667 2.07083333333 4.09583333333 -1.79583333333 -0.733333333333 8.1875 2.4 -2.725 -3.94166666667 0.845833333333 4.96666666667 4.04166666667 -1.17916666667 -3.05 2.525 1.0 -8.57916666667 -2.97083333333 -6.8125
