month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2073 0 0 0 0 0 0 0.494773238559797 0 0 3.91888671025106 0 0 0 0 0 0 0 0 0 0 0 0 2.11124246866935 0 0 0 0 0 0 0 0 0 0 0 0
1 2 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23840581823504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.10039331226508
1 3 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 4 2073 0 0 0 0 0 1.24517547024846 0 0 0 0 0 0 0 0 0 0 0 0 0 2.54812132525551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 5 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 6 2073 0 0 0 1.45725494672560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.750758358745467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 7 2073 0 0 0 0 1.40033645964464 0 0 0 0 0 0 0 0 0 0 0 0 1.24552911604493 0 0 0 1.72252757105574 0 0 0 0 0 0 0 0 0 0 0 0 0
1 8 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 9 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 10 2073 0 0 0 0 0 0 0 0 0 0 0 0 0.261327691482708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 11 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 12 2073 0 0 0 0 0 0.250654960508920 0 0 5.85862571787368 6.20229838329023 0 0 0 0 0 0 0 0 0 1.28824177570275 13.8847275156011 0 5.13232991766684 0 0 0 0 0 0 0 0 2.64551651700980 0 0 0
1 13 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 14 2073 10.4283272105919 2.64213505929722 0 24.0780063767455 9.47514469716438 2.73630479913935 28.9031680168574 2.96469984499956 42.7861341571195 2.14044164825618 0 1.02813498578222 4.61637318567207 0 0 0.293220991121291 43.2527578658335 11.4795242554297 0 0 2.78607636765716 0 0 0 11.5359851999189 5.36711310259581 0 0 14.5287201472580 4.66574779031866 0 5.60322289630488 0 6.40683968478117 0
1 15 2073 0 1.07093397330281 2.61942979478078 7.3144171071625 0 2.23114410036237 0.960730006803464 1.16312153077187 0 0.958483301333422 3.67909731262287 1.71299887867477 1.86488870651070 0.472635915990091 1.63871445851122 13.5429644059730 0 0 0 0.253347289437393 2.77110103427142 0 0.342325130286866 2.89718070696363 2.97196874889406 0 0 0 0 60.2604896736062 0.756098812162231 0 0 0 0.815549486756508
1 16 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 17 2073 0 0 2.56195495943051 0 0 0 0 0 0 0.473597619742697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 18 2073 5.02030857932825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.1644153888972 0 0
1 19 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 20 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56479759313458 0 0 0 0 0 0 0 0 3.58555726572084 0 0 0 0
