month day year B8570 B9100 LAVIO POLSA SMICH T0001 T0010 T0014 T0018 T0032 T0064 T0083 T0090 T0092 T0094 T0099 T0102 T0110 T0129 T0139 T0147 T0149 T0152 T0157 T0168 T0179 T0189 T0193 T0204 T0210 T0211 T0327 T0360 T0367 T0373
1 1 2073 0 0 0 0 0 0 0.445884337861159 0 0 0 0 0 0 0 0 0 0 0 0 22.5307095182929 0.235104797161842 0 3.22649086184944 0 0 0 6.19239953721939 0 0 6.51761661040241 0 0 0 0 0
1 2 2073 0 0 0 47.3912159094455 0.882636590003584 0 0 0 0 0 0.290989608297086 0 0 0 0 0 0 0 0 0 0 1.92279959623977 0 0 0 0 0 0 0 1.20448089660990 0 0 0 0 0
1 3 2073 0 0 0 0 0.273877775353582 2.50352998843127 0.487031133270839 0 0 6.00698144972262 0.86773223392295 6.64000027528376 7.10485799234385 0 0 0 0 0.25039555356452 0 0 0 7.11518655523808 0.847915183881502 1.0862604097104 9.21569972330951 0 0 16.3173367487814 0 0 2.57159579526858 0 2.81311269045151 0.512560704673692 0
1 4 2073 0.442753301890867 31.755396629256 23.5142395195993 0 0 0 0 13.0945790001438 5.92304278786857 0 0 0.695918599059735 0.485666304521557 0 0 0 0 9.7382530300144 8.12404789239803 1.00308656839675 20.1228775690716 2.80565197451058 3.71450454573998 9.09360790377731 1.23298505649124 27.3779559476778 2.54737797489388 0 0 0 0 3.51359845307767 7.55043543029926 6.40683968478117 1.36479031547918
1 5 2073 0 0 0 0 12.5561130164958 14.361780386125 0.23551347565937 5.43411358935475 0 0 0 0 0 0.233609671843505 0 0 0 0 0.258442646470185 0.761700638076455 2.52593625478116 0 0 0 0 0.642887470103326 0 2.50580591642229 0 0 0 1.19102650504596 0 1.29061657459096 0
1 6 2073 14.7707241563204 0 3.82672474508343 22.6213103847143 0.276450439380768 0 0.236162206305105 0 10.4072338677886 10.1914043668299 1.12903751493304 0 4.62993058994788 0 0.321438499064222 0 0.737845234705757 0 0 26.6940208947691 3.86084754200641 0 6.42941500897466 0 0.992265589850935 0 0 0 15.8994817099786 4.00209710235184 0.256736518372441 0 0 0 0
1 7 2073 0 0 0 0 0 0 0 0 0 0 0 0.272833242917274 0 0 0 0 0 0 0 0 0 0.212071327123635 0 0 0 0 4.82047103675963 0 0 0 0 0 0 0 0
1 8 2073 0 0 0 0 1.99718486258434 0 0 0 0 0 0 0 0 0 0 0.287351295169335 0 2.49504111753082 0 0 0 0 0 0 2.72920111967739 0 0 0 0 0 0 0 0 0 0
1 9 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140735624402505 0 0 0 0 0 0 0 0 0 0.427607172040224 0 0 0 2.01559317803313 0 0 0 0 0.811515592358814
1 10 2073 26.1299355262975 40.9285938659604 52.179514434395 8.53085498654467 9.47514469716438 3.24497140679256 29.8489548257044 58.0127147869377 7.70157921764714 0.958483301333422 77.5207800287019 67.7307772025279 150.964704549422 53.7979311722333 4.82635678030405 1.72053955546288 17.5704053885726 60.2702008294501 5.58853296416377 2.49800133268067 20.4548685865841 77.8788909647961 76.9799155238904 4.33963132183637 31.6177423533999 39.6600014891832 6.35934485746855 103.547572475399 55.7878502296916 144.158985323444 52.1655288751933 17.6361843871228 15.5603035263559 0 77.33532776627
